N,T,Total_T
3294600,67,269194593
3294700,58,269203147
3294800,64,269210884
3294900,57,269218711
3295000,75,269227133
3295100,682,269235965
3295200,68,269244031
3295300,53,269251621
3295400,68,269259156
3295500,65,269266850
3295600,67,269274691
3295700,58,269283478
3295800,56,269291179
3295900,59,269298936
3296000,53,269307564
3296100,67,269315635
3296200,67,269323602
3296300,59,269332158
3296400,71,269340594
3296500,59,269349052
3296600,66,269356998
3296700,58,269364967
3296800,65,269373126
3296900,66,269381534
3297000,67,269389392
3297100,58,269397457
3297200,68,269405576
3297300,52,269414352
3297400,56,269422029
3297500,67,269430313
3297600,53,269438058
3297700,72,269446035
3297800,55,269454396
3297900,58,269462202
3298000,66,269469978
3298100,56,269478502
3298200,68,269486335
3298300,72,269494252
3298400,64,269502039
3298500,64,269509696
3298600,72,269519305
3298700,66,269527188
3298800,69,269535000
3298900,56,269544347
3299000,58,269552207
3299100,78,269560815
3299200,75,269570224
3299300,68,269579497
3299400,66,269587943
3299500,58,269595666
3299600,65,269603623
3299700,58,269611705
3299800,71,269620753
3299900,70,269628752
3300000,64,269636585
3300100,67,269644456
3300200,68,269652365
3300300,57,269660431
3300400,72,269669145
3300500,77,269677661
3300600,61,269686186
3300700,81,269694975
3300800,77,269703861
3300900,77,269713035
3301000,76,269722344
3301100,84,269731838
3301200,79,269740962
3301300,65,269750177
3301400,53,269759588
3301500,684,269767837
3301600,64,269775617
3301700,65,269783291
3301800,75,269791394
3301900,64,269799744
3302000,64,269807506
3302100,57,269816064
3302200,58,269823939
3302300,59,269831792
3302400,52,269840716
3302500,66,269848476
3302600,65,269856335
3302700,58,269864816
3302800,66,269872869
3302900,62,269882085
3303000,68,269890171
3303100,59,269898055
3303200,75,269906757
3303300,68,269916121
3303400,71,269924249
3303500,67,269932272
3303600,66,269940062
3303700,64,269948515
3303800,58,269956366
3303900,71,269965051
3304000,65,269973098
3304100,58,269980978
3304200,65,269989623
3304300,71,269998737
3304400,69,270006955
3304500,59,270015798
3304600,67,270024180
3304700,71,270032045
3304800,67,270040146
3304900,68,270048340
3305000,70,270057855
3305100,68,270065966
3305200,73,270074105
3305300,60,270082332
3305400,61,270090805
3305500,64,270099262
3305600,61,270107702
3305700,65,270115421
3305800,76,270123332
3305900,61,270131512
3306000,65,270140303
3306100,59,270148216
3306200,60,270157346
3306300,61,270165558
3306400,68,270173751
3306500,63,270182104
3306600,66,270190073
3306700,69,270197989
3306800,67,270206741
3306900,69,270214727
3307000,60,270223414
3307100,71,270231595
3307200,65,270239836
3307300,77,270248591
3307400,70,270258065
3307500,74,270267114
3307600,64,270275399
3307700,58,270283219
3307800,68,270291504
3307900,661,270300329
3308000,69,270308504
3308100,66,270316698
3308200,68,270324722
3308300,70,270332890
3308400,71,270341107
3308500,62,270349980
3308600,61,270358395
3308700,61,270367141
3308800,66,270376690
3308900,60,270384881
3309000,71,270393230
3309100,60,270402348
3309200,69,270410669
3309300,62,270418966
3309400,61,270427529
3309500,77,270436135
3309600,58,270444603
3309700,53,270453620
3309800,55,270461255
3309900,65,270468705
3310000,71,270476643
3310100,52,270485608
3310200,56,270493270
3310300,57,270501546
3310400,53,270509400
3310500,65,270517336
3310600,52,270525240
3310700,55,270532713
3310800,64,270540353
3310900,57,270548775
3311000,63,270556580
3311100,73,270564422
3311200,65,270572228
3311300,65,270580054
3311400,75,270589697
3311500,68,270598331
3311600,71,270606290
3311700,55,270613862
3311800,57,270621374
3311900,57,270629113
3312000,53,270637444
3312100,57,270645239
3312200,65,270653047
3312300,55,270660665
3312400,64,270668655
3312500,58,270676386
3312600,62,270685887
3312700,62,270694069
3312800,73,270702555
3312900,72,270710989
3313000,63,270719541
3313100,59,270729676
3313200,66,270738662
3313300,67,270746594
3313400,60,270754578
3313500,70,270762611
3313600,65,270770707
3313700,52,270778725
3313800,54,270786791
3313900,57,270794993
3314000,65,270802735
3314100,60,270810841
3314200,63,270819326
3314300,667,270827554
3314400,65,270835287
3314500,64,270843087
3314600,66,270850947
3314700,63,270858992
3314800,65,270866729
3314900,58,270875422
3315000,67,270884480
3315100,58,270892391
3315200,53,270900939
3315300,67,270908844
3315400,66,270916775
3315500,61,270926514
3315600,68,270935209
3315700,62,270943425
3315800,56,270951447
3315900,68,270959185
3316000,64,270967076
3316100,64,270975513
3316200,69,270983360
3316300,66,270991354
3316400,66,270999284
3316500,66,271007969
3316600,60,271016044
3316700,61,271024854
3316800,68,271033225
3316900,76,271041774
3317000,65,271050399
3317100,60,271058345
3317200,70,271066462
3317300,59,271075530
3317400,70,271083698
3317500,76,271091955
3317600,68,271100125
3317700,71,271108625
3317800,55,271118059
3317900,65,271125708
3318000,67,271133497
3318100,57,271141281
3318200,58,271149451
3318300,66,271158357
3318400,52,271166765
3318500,66,271174570
3318600,64,271182456
3318700,58,271190197
3318800,52,271198193
3318900,56,271206099
3319000,56,271215328
3319100,69,271223274
3319200,65,271231197
3319300,63,271239108
3319400,57,271246913
3319500,71,271254969
3319600,78,271264306
3319700,70,271273064
3319800,62,271281263
3319900,67,271289085
3320000,65,271296964
3320100,64,271304847
3320200,66,271313335
3320300,60,271321916
3320400,65,271331183
3320500,57,271339099
3320600,67,271347209
3320700,814,271355908
3320800,69,271364153
3320900,75,271372467
3321000,69,271380776
3321100,67,271389335
3321200,68,271397359
3321300,60,271406283
3321400,58,271414511
3321500,71,271422540
3321600,67,271431515
3321700,60,271439801
3321800,69,271448210
3321900,57,271457216
3322000,65,271465184
3322100,57,271472920
3322200,67,271480746
3322300,80,271489007
3322400,65,271497610
3322500,67,271506144
3322600,59,271514043
3322700,58,271522293
3322800,68,271530411
3322900,66,271539187
3323000,58,271547167
3323100,61,271555755
3323200,66,271563964
3323300,71,271572041
3323400,66,271580388
3323500,60,271589507
3323600,68,271597541
3323700,62,271606986
3323800,60,271615827
3323900,77,271624713
3324000,65,271632932
3324100,68,271640921
3324200,70,271650699
3324300,70,271658838
3324400,70,271666892
3324500,69,271674957
3324600,59,271682942
3324700,71,271691233
3324800,67,271700183
3324900,73,271708504
3325000,74,271717032
3325100,60,271725608
3325200,78,271734539
3325300,61,271743421
3325400,65,271753743
3325500,81,271763009
3325600,78,271772074
3325700,78,271781195
3325800,63,271791554
3325900,66,271800897
3326000,51,271810081
3326100,64,271817772
3326200,68,271825488
3326300,65,271833216
3326400,71,271841430
3326500,64,271849733
3326600,64,271858167
3326700,59,271867206
3326800,64,271875130
3326900,58,271883007
3327000,64,271890901
3327100,653,271899292
3327200,66,271907155
3327300,66,271915103
3327400,67,271923088
3327500,62,271931029
3327600,66,271938974
3327700,63,271947630
3327800,69,271956382
3327900,59,271965268
3328000,61,271973706
3328100,56,271981622
3328200,64,271989446
3328300,56,271998413
3328400,66,272006422
3328500,61,272014391
3328600,68,272022548
3328700,73,272030613
3328800,66,272038895
3328900,68,272047762
3329000,60,272056027
3329100,77,272064404
3329200,68,272073391
3329300,68,272081567
3329400,72,272089919
3329500,62,272099470
3329600,67,272107809
3329700,72,272115983
3329800,67,272124326
3329900,75,272132776
3330000,71,272141242
3330100,55,272150033
3330200,55,272157897
3330300,70,272165730
3330400,66,272173730
3330500,77,272182799
3330600,68,272191918
3330700,67,272199835
3330800,69,272207787
3330900,59,272215843
3331000,61,272224008
3331100,68,272233532
3331200,66,272242261
3331300,69,272250208
3331400,68,272258262
3331500,59,272266287
3331600,65,272274467
3331700,58,272282574
3331800,62,272291960
3331900,80,272300812
3332000,69,272309178
3332100,64,272317823
3332200,68,272325971
3332300,58,272333904
3332400,67,272343165
3332500,60,272351211
3332600,61,272359316
3332700,60,272367418
3332800,68,272375542
3332900,71,272384036
3333000,70,272393825
3333100,63,272402345
3333200,70,272410814
3333300,60,272419129
3333400,68,272427348
3333500,672,272436057
3333600,71,272445485
3333700,70,272453910
3333800,71,272462253
3333900,70,272470632
3334000,71,272479001
3334100,64,272488097
3334200,65,272496547
3334300,58,272505103
3334400,53,272513179
3334500,57,272521143
3334600,75,272529750
3334700,59,272539824
3334800,75,272548922
3334900,63,272557632
3335000,60,272566535
3335100,82,272575457
3335200,66,272584790
3335300,66,272593614
3335400,69,272601592
3335500,57,272609733
3335600,71,272618682
3335700,66,272626902
3335800,59,272634856
3335900,81,272643528
3336000,67,272652425
3336100,72,272660729
3336200,63,272669237
3336300,58,272677265
3336400,68,272685298
3336500,59,272694963
3336600,69,272703063
3336700,74,272711090
3336800,66,272719264
3336900,69,272727883
3337000,70,272736730
3337100,70,272745034
3337200,74,272753294
3337300,61,272761760
3337400,60,272770539
3337500,80,272779750
3337600,78,272789437
3337700,63,272798415
3337800,70,272807098
3337900,60,272815321
3338000,68,272824206
3338100,61,272832591
3338200,62,272842476
3338300,58,272851014
3338400,65,272859045
3338500,63,272867057
3338600,69,272875121
3338700,62,272883700
3338800,65,272893086
3338900,58,272901181
3339000,61,272909252
3339100,76,272917790
3339200,68,272926182
3339300,67,272934567
3339400,67,272943905
3339500,61,272952097
3339600,68,272960312
3339700,63,272968638
3339800,70,272977164
3339900,667,272985892
3340000,79,272994359
3340100,80,273003482
3340200,73,273012551
3340300,67,273021399
3340400,69,273029638
3340500,63,273038484
3340600,70,273046700
3340700,61,273055585
3340800,63,273064443
3340900,60,273072517
3341000,71,273080895
3341100,63,273089805
3341200,70,273098358
3341300,63,273107037
3341400,78,273115817
3341500,83,273124724
3341600,69,273133761
3341700,71,273142915
3341800,64,273152648
3341900,64,273161384
3342000,73,273170503
3342100,73,273179219
3342200,63,273187701
3342300,77,273197124
3342400,49,273205111
3342500,53,273212350
3342600,51,273219877
3342700,57,273227369
3342800,64,273235222
3342900,54,273243370
3343000,65,273251036
3343100,57,273258631
3343200,63,273266282
3343300,66,273274876
3343400,58,273283363
3343500,65,273290925
3343600,66,273300275
3343700,55,273307952
3343800,59,273315682
3343900,56,273323509
3344000,54,273331993
3344100,71,273340102
3344200,65,273348129
3344300,56,273356181
3344400,52,273364245
3344500,55,273371764
3344600,55,273380699
3344700,57,273388395
3344800,65,273396189
3344900,54,273404074
3345000,55,273411787
3345100,56,273419489
3345200,64,273427949
3345300,66,273435768
3345400,59,273443739
3345500,59,273451617
3345600,65,273459539
3345700,63,273467465
3345800,64,273476697
3345900,72,273484757
3346000,65,273492899
3346100,57,273500775
3346200,67,273508885
3346300,675,273517523
3346400,69,273526351
3346500,53,273534183
3346600,63,273541778
3346700,64,273549452
3346800,65,273557165
3346900,57,273565532
3347000,64,273573290
3347100,66,273581757
3347200,53,273590581
3347300,67,273598492
3347400,68,273606395
3347500,57,273614879
3347600,65,273622831
3347700,59,273630600
3347800,57,273638683
3347900,70,273646632
3348000,69,273654714
3348100,63,273663170
3348200,59,273671147
3348300,57,273679156
3348400,68,273687959
3348500,61,273696103
3348600,56,273703754
3348700,70,273712400
3348800,65,273720330
3348900,65,273728163
3349000,65,273736173
3349100,57,273744021
3349200,65,273751888
3349300,58,273760945
3349400,69,273768993
3349500,61,273777104
3349600,65,273785114
3349700,66,273793714
3349800,69,273802425
3349900,71,273810528
3350000,70,273818708
3350100,58,273826882
3350200,59,273835114
3350300,71,273843319
3350400,67,273852295
3350500,73,273860558
3350600,52,273868542
3350700,58,273876208
3350800,53,273884032
3350900,59,273891831
3351000,67,273901082
3351100,68,273908833
3351200,63,273916468
3351300,66,273924200
3351400,65,273932129
3351500,58,273940027
3351600,64,273948530
3351700,64,273956464
3351800,57,273964162
3351900,59,273972056
3352000,66,273980258
3352100,63,273988758
3352200,65,273998060
3352300,60,274005987
3352400,67,274014144
3352500,59,274022186
3352600,67,274031578
3352700,715,274040009
3352800,64,274047863
3352900,65,274055769
3353000,68,274063550
3353100,66,274071641
3353200,66,274079450
3353300,59,274087804
3353400,58,274095799
3353500,59,274104521
3353600,53,274112829
3353700,67,274120822
3353800,67,274128737
3353900,69,274137471
3354000,68,274145691
3354100,60,274154922
3354200,68,274162928
3354300,74,274170975
3354400,66,274179327
3354500,69,274188338
3354600,73,274196714
3354700,65,274204788
3354800,64,274213458
3354900,63,274221765
3355000,58,274229592
3355100,71,274238175
3355200,67,274246262
3355300,69,274254213
3355400,65,274262286
3355500,59,274270311
3355600,69,274278598
3355700,60,274287248
3355800,67,274295271
3355900,73,274303194
3356000,66,274311202
3356100,68,274319998
3356200,69,274328688
3356300,68,274336874
3356400,71,274345002
3356500,60,274353346
3356600,73,274361757
3356700,66,274370372
3356800,63,274379132
3356900,70,274387174
3357000,66,274395288
3357100,61,274403551
3357200,64,274411820
3357300,60,274419853
3357400,60,274429272
3357500,60,274437490
3357600,68,274445756
3357700,64,274454621
3357800,57,274462595
3357900,59,274470679
3358000,70,274480616
3358100,59,274488848
3358200,60,274497043
3358300,61,274505354
3358400,68,274513692
3358500,73,274522225
3358600,72,274531927
3358700,78,274540369
3358800,53,274548348
3358900,57,274555978
3359000,56,274563855
3359100,672,274572146
3359200,65,274580189
3359300,65,274588125
3359400,67,274595934
3359500,64,274603737
3359600,66,274611525
3359700,57,274620095
3359800,57,274627986
3359900,68,274636492
3360000,51,274644430
3360100,67,274652251
3360200,66,274660297
3360300,58,274668895
3360400,64,274676972
3360500,57,274685447
3360600,58,274693525
3360700,71,274701636
3360800,54,274709842
3360900,65,274718485
3361000,66,274726235
3361100,66,274734006
3361200,65,274742507
3361300,54,274750351
3361400,58,274758092
3361500,71,274766574
3361600,65,274774705
3361700,69,274782803
3361800,66,274791077
3361900,59,274799173
3362000,67,274807180
3362100,59,274815871
3362200,70,274824099
3362300,75,274832365
3362400,67,274840687
3362500,69,274849462
3362600,72,274858369
3362700,71,274866697
3362800,72,274875069
3362900,54,274882986
3363000,57,274890788
3363100,67,274898784
3363200,66,274907236
3363300,69,274916730
3363400,64,274924605
3363500,59,274932423
3363600,66,274940640
3363700,61,274948710
3363800,59,274958048
3363900,58,274966334
3364000,64,274974310
3364100,66,274982318
3364200,69,274990249
3364300,59,274998257
3364400,67,275008237
3364500,68,275016250
3364600,61,275024290
3364700,73,275032481
3364800,69,275041087
3364900,64,275049566
3365000,67,275058773
3365100,62,275066982
3365200,68,275075358
3365300,59,275083427
3365400,66,275091500
3365500,706,275100307
3365600,68,275108439
3365700,69,275116699
3365800,71,275124943
3365900,68,275133406
3366000,69,275141674
3366100,61,275150780
3366200,60,275159003
3366300,62,275167884
3366400,66,275176365
3366500,73,275184777
3366600,70,275193058
3366700,65,275202075
3366800,72,275210697
3366900,63,275219381
3367000,56,275227571
3367100,68,275235330
3367200,64,275243199
3367300,64,275251680
3367400,58,275259614
3367500,67,275267749
3367600,65,275276400
3367700,66,275284437
3367800,58,275292461
3367900,61,275301299
3368000,65,275309510
3368100,56,275317493
3368200,64,275325479
3368300,71,275333610
3368400,69,275341874
3368500,59,275350837
3368600,69,275359033
3368700,75,275368446
3368800,71,275376838
3368900,72,275385830
3369000,68,275395428
3369100,67,275403453
3369200,68,275411385
3369300,58,275419331
3369400,58,275427494
3369500,69,275435773
3369600,66,275444506
3369700,69,275452738
3369800,68,275460933
3369900,60,275469083
3370000,65,275477526
3370100,59,275485742
3370200,59,275495170
3370300,60,275503353
3370400,70,275511553
3370500,67,275519876
3370600,60,275528136
3370700,72,275536419
3370800,70,275545508
3370900,74,275553955
3371000,63,275562530
3371100,58,275570884
3371200,63,275578943
3371300,67,275586980
3371400,68,275596418
3371500,61,275604690
3371600,67,275612941
3371700,59,275621052
3371800,68,275629811
3371900,904,275638810
3372000,73,275647235
3372100,66,275655571
3372200,68,275663631
3372300,68,275671940
3372400,70,275680050
3372500,63,275688993
3372600,71,275697474
3372700,61,275706696
3372800,68,275715140
3372900,74,275723508
3373000,73,275732226
3373100,58,275741362
3373200,66,275749539
3373300,62,275757607
3373400,59,275765923
3373500,61,275774099
3373600,68,275782540
3373700,68,275791386
3373800,60,275799510
3373900,72,275807775
3374000,71,275816912
3374100,70,275826493
3374200,61,275834728
3374300,74,275843602
3374400,69,275851997
3374500,72,275861427
3374600,68,275870569
3374700,62,275879130
3374800,71,275887567
3374900,61,275896825
3375000,73,275905604
3375100,80,275914237
3375200,52,275922071
3375300,66,275930489
3375400,68,275938956
3375500,63,275946986
3375600,67,275954842
3375700,56,275962734
3375800,68,275970655
3375900,68,275978951
3376000,66,275987673
3376100,59,275995719
3376200,66,276003665
3376300,57,276011425
3376400,64,276019235
3376500,58,276027090
3376600,60,276036373
3376700,57,276044425
3376800,64,276052406
3376900,65,276060369
3377000,69,276068383
3377100,58,276076408
3377200,63,276085262
3377300,65,276093147
3377400,59,276101354
3377500,58,276109259
3377600,65,276117177
3377700,64,276125246
3377800,67,276134617
3377900,60,276142654
3378000,68,276150821
3378100,60,276159057
3378200,65,276167403
3378300,690,276175932
3378400,67,276184559
3378500,68,276192688
3378600,70,276200876
3378700,57,276209167
3378800,70,276217362
3378900,66,276227023
3379000,59,276235374
3379100,59,276243693
3379200,51,276252984
3379300,63,276260830
3379400,64,276268755
3379500,57,276277422
3379600,64,276285458
3379700,60,276293450
3379800,67,276301413
3379900,73,276309363
3380000,65,276317500
3380100,69,276327298
3380200,71,276336087
3380300,56,276344150
3380400,68,276352135
3380500,67,276360169
3380600,71,276368263
3380700,73,276377177
3380800,64,276385494
3380900,69,276393606
3381000,66,276401837
3381100,61,276410016
3381200,71,276418596
3381300,55,276427441
3381400,57,276435998
3381500,73,276443961
3381600,67,276451935
3381700,69,276460127
3381800,71,276468945
3381900,58,276476987
3382000,71,276485171
3382100,60,276493427
3382200,61,276501707
3382300,60,276510132
3382400,76,276519394
3382500,80,276528425
3382600,80,276537545
3382700,71,276547258
3382800,68,276556424
3382900,62,276564652
3383000,65,276574013
3383100,73,276582603
3383200,72,276591055
3383300,54,276599790
3383400,65,276607865
3383500,57,276615813
3383600,65,276624500
3383700,66,276632426
3383800,59,276640443
3383900,57,276648272
3384000,66,276656976
3384100,65,276665124
3384200,65,276673900
3384300,63,276681950
3384400,64,276690097
3384500,59,276697937
3384600,66,276707306
3384700,706,276717345
3384800,69,276725432
3384900,67,276733685
3385000,68,276741822
3385100,68,276750004
3385200,70,276758122
3385300,62,276767618
3385400,66,276776061
3385500,58,276784145
3385600,64,276792208
3385700,58,276800308
3385800,68,276808309
3385900,58,276817581
3386000,67,276825717
3386100,62,276833849
3386200,59,276842105
3386300,75,276850541
3386400,64,276858937
3386500,67,276868453
3386600,61,276876592
3386700,60,276884823
3386800,71,276893040
3386900,71,276901563
3387000,60,276909861
3387100,61,276918686
3387200,69,276927242
3387300,71,276935856
3387400,62,276944498
3387500,60,276952579
3387600,66,276960712
3387700,58,276969503
3387800,69,276978436
3387900,75,276986592
3388000,66,276994692
3388100,68,277002793
3388200,73,277011567
3388300,72,277019765
3388400,72,277027974
3388500,57,277036225
3388600,59,277044302
3388700,70,277052981
3388800,67,277061867
3388900,63,277070106
3389000,68,277078623
3389100,60,277087424
3389200,68,277095832
3389300,75,277104332
3389400,61,277113766
3389500,75,277122262
3389600,66,277130492
3389700,67,277138741
3389800,60,277146917
3389900,61,277155232
3390000,69,277165374
3390100,71,277173641
3390200,62,277181916
3390300,74,277190308
3390400,70,277199535
3390500,69,277208093
3390600,69,277216894
3390700,61,277225048
3390800,71,277233587
3390900,62,277241978
3391000,71,277250614
3391100,708,277259629
3391200,73,277268173
3391300,73,277276792
3391400,77,277285568
3391500,63,277294898
3391600,66,277303142
3391700,67,277312398
3391800,56,277320569
3391900,59,277328490
3392000,52,277336615
3392100,68,277344704
3392200,68,277352714
3392300,59,277361445
3392400,66,277369450
3392500,61,277377498
3392600,56,277385475
3392700,60,277393410
3392800,65,277401556
3392900,68,277410881
3393000,70,277419100
3393100,59,277427282
3393200,68,277435333
3393300,69,277443442
3393400,61,277451490
3393500,72,277460649
3393600,65,277469121
3393700,67,277477190
3393800,67,277485361
3393900,72,277493502
3394000,68,277501561
3394100,59,277510338
3394200,70,277519123
3394300,73,277527698
3394400,71,277535981
3394500,71,277544338
3394600,69,277553326
3394700,70,277561552
3394800,72,277571048
3394900,59,277579419
3395000,60,277587647
3395100,72,277596050
3395200,70,277604885
3395300,73,277614471
3395400,72,277623133
3395500,64,277632290
3395600,66,277640916
3395700,57,277648918
3395800,58,277657489
3395900,73,277665557
3396000,67,277673774
3396100,66,277682158
3396200,69,277690350
3396300,62,277698662
3396400,67,277707714
3396500,72,277716024
3396600,63,277724383
3396700,71,277732699
3396800,67,277741599
3396900,69,277749758
3397000,70,277758556
3397100,62,277767443
3397200,68,277775950
3397300,62,277784312
3397400,72,277792751
3397500,714,277801778
3397600,72,277810390
3397700,67,277818900
3397800,70,277827045
3397900,70,277835194
3398000,72,277843476
3398100,62,277852952
3398200,59,277861283
3398300,61,277869489
3398400,67,277877785
3398500,73,277886124
3398600,73,277894662
3398700,60,277903891
3398800,69,277912104
3398900,62,277920353
3399000,62,277928819
3399100,75,277937298
3399200,71,277946010
3399300,70,277955846
3399400,74,277964312
3399500,63,277973013
3399600,76,277981861
3399700,65,277990856
3399800,67,277999003
3399900,59,278008287
3400000,65,278016586
3400100,70,278024730
3400200,66,278033024
3400300,71,278041185
3400400,70,278049423
3400500,64,278058436
3400600,73,278067661
3400700,77,278076985
3400800,68,278085431
3400900,68,278093637
3401000,72,278102457
3401100,71,278110781
3401200,73,278119368
3401300,60,278127764
3401400,61,278136087
3401500,73,278144528
3401600,70,278153625
3401700,63,278162115
3401800,66,278170516
3401900,71,278179474
3402000,66,278187633
3402100,62,278195771
3402200,61,278204543
3402300,78,278212969
3402400,70,278221345
3402500,71,278229713
3402600,75,278238268
3402700,63,278246915
3402800,69,278256907
3402900,71,278265118
3403000,62,278273185
3403100,74,278281584
3403200,73,278290857
3403300,73,278299593
3403400,72,278308599
3403500,75,278317043
3403600,73,278325690
3403700,65,278334394
3403800,66,278343476
3403900,663,278352388
3404000,70,278360569
3404100,69,278368828
3404200,72,278377193
3404300,69,278385662
3404400,71,278393942
3404500,61,278403459
3404600,61,278411999
3404700,62,278420480
3404800,67,278430148
3404900,62,278438502
3405000,71,278446988
3405100,63,278455986
3405200,72,278464507
3405300,62,278472869
3405400,63,278481384
3405500,75,278489780
3405600,74,278499026
3405700,62,278509266
3405800,75,278518051
3405900,61,278526614
3406000,71,278535015
3406100,72,278544531
3406200,62,278552889
3406300,76,278562011
3406400,69,278570617
3406500,73,278579111
3406600,70,278587558
3406700,62,278596124
3406800,76,278604861
3406900,61,278614504
3407000,61,278623667
3407100,78,278632216
3407200,72,278640730
3407300,73,278649212
3407400,74,278658532
3407500,73,278667198
3407600,67,278675999
3407700,64,278684862
3407800,67,278693905
3407900,52,278702730
3408000,59,278710317
3408100,52,278717420
3408200,59,278724520
3408300,55,278732389
3408400,57,278740409
3408500,54,278747473
3408600,56,278755247
3408700,65,278762772
3408800,55,278770399
3408900,51,278778280
3409000,53,278785148
3409100,55,278792384
3409200,54,278800409
3409300,66,278807836
3409400,57,278815399
3409500,65,278822853
3409600,51,278831030
3409700,70,278839092
3409800,64,278847616
3409900,59,278855401
3410000,52,278862669
3410100,55,278869966
3410200,53,278877582
3410300,704,278885697
3410400,63,278893291
3410500,56,278900778
3410600,64,278908365
3410700,64,278916077
3410800,65,278923692
3410900,59,278932901
3411000,68,278940716
3411100,64,278948837
3411200,51,278957798
3411300,65,278965414
3411400,64,278973242
3411500,55,278982611
3411600,66,278990422
3411700,57,278998357
3411800,67,279006271
3411900,71,279014236
3412000,51,279022231
3412100,52,279030708
3412200,63,279037912
3412300,54,279045171
3412400,65,279052686
3412500,52,279060141
3412600,55,279067540
3412700,68,279075773
3412800,53,279083471
3412900,65,279091199
3413000,52,279098970
3413100,56,279106432
3413200,64,279114149
3413300,57,279122373
3413400,55,279130669
3413500,72,279138421
3413600,65,279146254
3413700,65,279154045
3413800,77,279163159
3413900,67,279171391
3414000,59,279179938
3414100,54,279187638
3414200,57,279195258
3414300,56,279202969
3414400,53,279211304
3414500,67,279219041
3414600,64,279226852
3414700,57,279235322
3414800,65,279243227
3414900,57,279250966
3415000,60,279259487
3415100,74,279267495
3415200,71,279276011
3415300,64,279285730
3415400,67,279293507
3415500,58,279301423
3415600,64,279310141
3415700,66,279317974
3415800,59,279325840
3415900,71,279333985
3416000,67,279342780
3416100,51,279350792
3416200,51,279358838
3416300,54,279366127
3416400,51,279373480
3416500,56,279381028
3416600,53,279388631
3416700,644,279396615
3416800,64,279405883
3416900,65,279413607
3417000,65,279421308
3417100,54,279429309
3417200,64,279436787
3417300,54,279445637
3417400,65,279453195
3417500,58,279460955
3417600,52,279468902
3417700,64,279476561
3417800,66,279484422
3417900,58,279492915
3418000,65,279500961
3418100,59,279508912
3418200,55,279516490
3418300,68,279524006
3418400,55,279531774
3418500,63,279540773
3418600,67,279548545
3418700,67,279556283
3418800,67,279564165
3418900,56,279571982
3419000,58,279579741
3419100,62,279588543
3419200,52,279596589
3419300,63,279604206
3419400,64,279611895
3419500,58,279619663
3419600,65,279627604
3419700,59,279636771
3419800,68,279645505
3419900,72,279653547
3420000,67,279661679
3420100,70,279669893
3420200,53,279678666
3420300,66,279686367
3420400,66,279693930
3420500,55,279701555
3420600,55,279709271
3420700,64,279717129
3420800,56,279725392
3420900,66,279733173
3421000,64,279741051
3421100,58,279749616
3421200,53,279757498
3421300,58,279765300
3421400,68,279773810
3421500,60,279781646
3421600,66,279789712
3421700,64,279797832
3421800,68,279805757
3421900,59,279813761
3422000,68,279822625
3422100,71,279831375
3422200,61,279840486
3422300,67,279848443
3422400,65,279857185
3422500,65,279865664
3422600,65,279874128
3422700,60,279881920
3422800,66,279889891
3422900,58,279897708
3423000,68,279905865
3423100,692,279914503
3423200,71,279922858
3423300,64,279931049
3423400,69,279939076
3423500,67,279947135
3423600,69,279955409
3423700,63,279964793
3423800,59,279973148
3423900,72,279981268
3424000,66,279989495
3424100,72,279997730
3424200,71,280006138
3424300,62,280014677
3424400,52,280022098
3424500,55,280029544
3424600,55,280036855
3424700,66,280044363
3424800,60,280052138
3424900,54,280060877
3425000,66,280068439
3425100,56,280076063
3425200,65,280083882
3425300,60,280091983
3425400,55,280099413
3425500,68,280107692
3425600,52,280115274
3425700,64,280123071
3425800,54,280132080
3425900,55,280139836
3426000,64,280147621
3426100,58,280156117
3426200,67,280164549
3426300,74,280172633
3426400,52,280180200
3426500,64,280187872
3426600,65,280195975
3426700,69,280203807
3426800,69,280211719
3426900,55,280219410
3427000,56,280227186
3427100,66,280234931
3427200,65,280243643
3427300,69,280251417
3427400,62,280259262
3427500,73,280267806
3427600,64,280276796
3427700,58,280284609
3427800,57,280293168
3427900,70,280300984
3428000,64,280308836
3428100,66,280317390
3428200,69,280325588
3428300,61,280333912
3428400,54,280342412
3428500,63,280350110
3428600,55,280357785
3428700,56,280365467
3428800,66,280373985
3428900,63,280381746
3429000,65,280390151
3429100,58,280397967
3429200,66,280405863
3429300,60,280413843
3429400,63,280421728
3429500,647,280430023
3429600,66,280437859
3429700,65,280445715
3429800,66,280453534
3429900,65,280461628
3430000,66,280469536
3430100,62,280478733
3430200,69,280486800
3430300,60,280494984
3430400,52,280503475
3430500,65,280511232
3430600,65,280519030
3430700,60,280527443
3430800,65,280535246
3430900,59,280543572
3431000,67,280551474
3431100,72,280559399
3431200,64,280567499
3431300,67,280576966
3431400,71,280585109
3431500,58,280593189
3431600,66,280601065
3431700,67,280608985
3431800,59,280616999
3431900,73,280625640
3432000,63,280633801
3432100,69,280641739
3432200,66,280649951
3432300,72,280658237
3432400,72,280666641
3432500,53,280676209
3432600,64,280683839
3432700,69,280691491
3432800,64,280699291
3432900,64,280708485
3433000,67,280716967
3433100,65,280724783
3433200,68,280732592
3433300,56,280740472
3433400,60,280748347
3433500,57,280756416
3433600,54,280764964
3433700,56,280773207
3433800,65,280781727
3433900,59,280789551
3434000,65,280797606
3434100,58,280805617
3434200,58,280814086
3434300,59,280822103
3434400,71,280830416
