N,T,Total_T
45600,617402,13653921874
45700,619058,13715664064
45800,619533,13777527078
45900,621243,13839521743
46000,622154,13901679835
46100,623118,13964067943
46200,625260,14026442773
46300,626035,14089016960
46400,628485,14151673957
46500,629740,14214482505
46600,630224,14277630554
46700,630607,14340795207
46800,633904,14404286906
46900,635088,14467670768
47000,636668,14531234877
47100,636002,14595893278
47200,639892,14660243371
47300,640376,14724323098
47400,641918,14788887197
47500,644148,14853160220
47600,644704,14917639390
47700,644373,14982228811
47800,647250,15046992821
47900,647683,15111741673
48000,649847,15176694151
48100,652145,15241753488
48200,652986,15307014533
48300,653707,15372406539
48400,655559,15437978367
48500,657080,15503767562
48600,659174,15569650359
48700,657133,15635513406
48800,659565,15701505660
48900,661957,15767636057
49000,663175,15833930712
49100,665288,15900412665
49200,667487,15967005767
49300,669570,16033726558
49400,669457,16100672410
49500,670361,16167608378
49600,671978,16234694317
49700,672634,16302000095
49800,674935,16369347190
49900,676477,16436805817
50000,676299,16504461289
50100,679365,16572226657
50200,681476,16640154464
50300,679388,16708206526
50400,683696,16776473709
50500,683094,16844823779
50600,685669,16913506890
50700,686828,16982947950
50800,687701,17051784828
50900,690761,17120704445
51000,689876,17189773561
51100,691075,17259000244
51200,697066,17328353712
51300,565580,17382941973
51400,591844,17440944215
51500,610576,17501173000
51600,628721,17563159650
51700,640496,17626559642
51800,647855,17691012619
51900,658538,17756410869
52000,661890,17823200557
52100,667343,17889964618
52200,675203,17957277436
52300,679950,18025164957
52400,684858,18093353824
52500,685997,18161882342
52600,690993,18230816210
52700,694590,18300047873
52800,695496,18369597765
52900,700446,18439483504
53000,703503,18509737669
53100,706325,18580198799
53200,707284,18650847533
53300,710553,18721748751
53400,712868,18792940518
53500,712778,18864227326
53600,716468,18935721219
53700,717358,19007405599
53800,720550,19079362766
53900,723464,19151501856
54000,724118,19223834144
54100,726882,19296323620
54200,730867,19369127692
54300,728864,19442024364
54400,730971,19515114215
54500,734445,19588386760
54600,735889,19661848184
54700,736710,19735490972
54800,737832,19809271207
54900,741400,19883233106
55000,742839,19957373387
55100,744282,20031692279
55200,744253,20106161918
55300,747279,20180761413
55400,748093,20255483131
55500,750100,20330419835
55600,750162,20405491782
55700,756136,20480722550
55800,756709,20556182452
55900,757174,20631717470
56000,759761,20707414248
56100,760324,20783270070
56200,760343,20859270860
56300,762222,20935482199
56400,762546,21011797781
56500,764674,21088374484
56600,767361,21165010557
56700,766661,21241786404
56800,768974,21318729215
56900,771821,21395899043
57000,772306,21473100753
57100,774623,21550515226
57200,777230,21628029721
57300,778232,21705742869
57400,779671,21783613931
57500,781019,21861627056
57600,780622,21939756120
57700,781438,22018015444
57800,785238,22096410148
57900,787651,22174979933
58000,787752,22253682308
58100,787637,22332604641
58200,789271,22411813869
58300,792470,22491171191
58400,792286,22570436978
58500,794152,22649928734
58600,798706,22729652102
58700,797880,22809435302
58800,801034,22889284190
58900,800841,22969287690
59000,802216,23049428431
59100,802339,23129782721
59200,806183,23210364189
59300,805386,23290973231
59400,809645,23371698306
59500,809537,23452619502
59600,810737,23533753382
59700,811207,23614915988
59800,812897,23696230550
59900,815390,23777659433
60000,817885,23859218715
60100,817611,23940958598
60200,819931,24022811263
60300,822200,24104881532
60400,821682,24187054194
60500,822625,24269350030
60600,825263,24351838491
60700,825716,24434533521
60800,828766,24517312303
60900,829197,24600211490
61000,830629,24683263271
61100,830193,24766515903
61200,834078,24849850517
61300,836209,24933339285
61400,835250,25016950620
61500,838398,25100728391
61600,840622,25184651400
61700,841367,25268715425
61800,843208,25352921175
61900,844991,25437373020
62000,845981,25521866900
62100,847547,25606606116
62200,848796,25691383285
62300,851876,25776352255
62400,851481,25861521453
62500,851435,25946740626
62600,853130,26032089497
62700,856085,26117598137
62800,857441,26203244617
62900,858793,26289158573
