N,T,Total_T
141700,15,2515865
141800,21,2517543
141900,29,2519252
142000,19,2520947
142100,15,2522634
142200,20,2524343
142300,29,2526086
142400,18,2527816
142500,20,2529505
142600,16,2531229
142700,20,2532960
142800,19,2534637
142900,22,2536355
143000,15,2538009
143100,24,2539775
143200,20,2541531
143300,15,2543198
143400,16,2544932
143500,15,2546614
143600,19,2548286
143700,15,2549959
143800,15,2551623
143900,20,2553281
144000,15,2554981
144100,16,2556653
144200,20,2558349
144300,19,2560006
144400,15,2561711
144500,15,2563398
144600,20,2565109
144700,20,2566756
144800,25,2568476
144900,14,2570195
145000,24,2571889
145100,15,2573539
145200,20,2575219
145300,27,2576917
145400,25,2578653
145500,20,2580332
145600,15,2581995
145700,14,2583670
145800,16,2585360
145900,15,2587053
146000,20,2588731
146100,20,2590451
146200,20,2592160
146300,26,2593840
146400,19,2595523
146500,15,2597245
146600,24,2598940
146700,20,2600696
146800,19,2602422
146900,25,2604225
147000,24,2605972
147100,19,2607723
147200,20,2609476
147300,39,2611279
147400,19,2613043
147500,25,2614804
147600,15,2616455
147700,19,2618153
147800,15,2619791
147900,20,2621474
148000,16,2623154
148100,31,2624773
148200,15,2626448
148300,21,2628124
148400,15,2629797
148500,20,2631581
148600,21,2633309
148700,15,2634972
148800,16,2636616
148900,21,2638341
149000,21,2640067
149100,20,2641745
149200,25,2643474
149300,20,2645147
149400,20,2646774
149500,20,2648523
149600,20,2650162
149700,16,2651802
149800,24,2653435
149900,21,2655086
150000,20,2656759
150100,14,2658414
150200,15,2660124
150300,15,2661826
150400,25,2663514
150500,31,2665221
150600,16,2666914
150700,25,2668586
150800,20,2670262
150900,15,2671900
151000,15,2673619
151100,15,2675308
151200,29,2676964
151300,15,2678677
151400,16,2680361
151500,15,2682099
151600,16,2683835
151700,15,2685548
151800,24,2687248
151900,15,2688923
152000,15,2690615
152100,15,2692340
152200,28,2694087
152300,21,2695723
152400,20,2697397
152500,21,2699070
152600,25,2700771
152700,20,2702461
152800,15,2704143
152900,25,2705828
153000,25,2707530
153100,19,2709253
153200,20,2710944
153300,25,2712626
153400,14,2714293
153500,19,2715977
153600,14,2717719
153700,21,2719401
153800,15,2721053
153900,15,2722731
154000,20,2724413
154100,14,2726062
154200,15,2727785
154300,19,2729488
154400,15,2731223
154500,15,2732896
154600,24,2734587
154700,28,2736351
154800,20,2738084
154900,21,2739836
155000,19,2741501
155100,32,2743235
155200,15,2744936
155300,20,2746622
155400,14,2748340
155500,15,2750054
155600,20,2751770
155700,27,2753536
155800,15,2755238
155900,15,2756974
156000,15,2758635
156100,16,2760325
156200,14,2761999
156300,19,2763646
156400,15,2765303
156500,32,2767015
156600,14,2768683
156700,19,2770408
156800,15,2772094
156900,15,2773823
157000,21,2775493
157100,15,2777195
157200,15,2778893
157300,24,2780577
157400,15,2782260
157500,15,2783960
157600,15,2785694
157700,15,2787462
157800,15,2789163
157900,20,2790844
158000,19,2792547
158100,25,2794182
158200,25,2795848
158300,15,2797508
158400,15,2799184
158500,29,2800911
158600,15,2802582
158700,15,2804283
158800,20,2806000
158900,15,2807671
159000,21,2809338
159100,25,2811047
159200,19,2812734
159300,15,2814440
159400,18,2816189
159500,15,2817920
159600,37,2819647
159700,19,2821369
159800,15,2823138
159900,15,2824768
160000,37,2826464
160100,15,2828127
160200,28,2829849
160300,15,2831500
160400,15,2833263
160500,19,2834996
160600,20,2836646
160700,15,2838378
160800,15,2840146
160900,15,2841867
161000,15,2843534
161100,20,2845275
