N,T,Total_T
84000,14,1229901
84100,14,1231356
84200,15,1232816
84300,16,1234284
84400,15,1235745
84500,15,1237210
84600,15,1238668
84700,14,1240142
84800,15,1241607
84900,15,1243070
85000,14,1244519
85100,14,1245969
85200,15,1247435
85300,15,1248903
85400,15,1250362
85500,15,1251813
85600,16,1253283
85700,14,1254762
85800,14,1256218
85900,15,1257693
86000,15,1259165
86100,14,1260620
86200,15,1262078
86300,15,1263537
86400,15,1265002
86500,14,1266472
86600,15,1267927
86700,15,1269391
86800,16,1270866
86900,15,1272332
87000,15,1273794
87100,15,1275258
87200,14,1276716
87300,15,1278183
87400,14,1279654
87500,14,1281119
87600,15,1282588
87700,15,1284047
87800,15,1285513
87900,15,1286983
88000,14,1288453
88100,14,1289911
88200,14,1291373
88300,15,1292833
88400,14,1294296
88500,15,1295773
88600,14,1297240
88700,15,1298693
88800,16,1300168
88900,14,1301632
89000,14,1303105
89100,15,1304572
89200,15,1306039
89300,14,1307505
89400,15,1308966
89500,15,1310434
89600,14,1311903
89700,16,1313371
89800,15,1314863
89900,15,1316354
90000,14,1317873
90100,15,1319382
90200,15,1320845
90300,14,1322294
90400,15,1323762
90500,15,1325223
90600,14,1326676
90700,15,1328142
90800,15,1329604
90900,14,1331062
91000,15,1332520
91100,14,1333980
91200,14,1335467
91300,14,1336924
91400,15,1338378
91500,15,1339851
91600,13,1341313
91700,15,1342782
91800,15,1344244
91900,15,1345704
92000,14,1347168
92100,14,1348647
92200,15,1350111
92300,15,1351573
92400,15,1353037
92500,16,1354494
92600,15,1355952
92700,14,1357424
92800,14,1358882
92900,14,1360345
93000,14,1361799
93100,15,1363266
93200,15,1364773
93300,15,1366242
93400,14,1367699
93500,14,1369153
93600,14,1370613
93700,14,1372103
93800,15,1373569
93900,15,1375040
94000,15,1376534
94100,14,1377988
94200,14,1379500
94300,15,1380965
94400,14,1382424
94500,14,1383884
94600,14,1385348
94700,15,1386819
94800,15,1388276
94900,15,1389730
95000,15,1391184
95100,15,1392669
95200,14,1394147
95300,14,1395596
95400,16,1397059
95500,15,1398513
95600,15,1399969
95700,15,1401442
95800,16,1402928
95900,15,1404404
96000,15,1405892
96100,14,1407353
96200,14,1408846
96300,15,1410312
96400,14,1411775
96500,15,1413244
96600,14,1414713
96700,14,1416168
96800,14,1417633
96900,14,1419137
97000,15,1420601
97100,15,1422067
97200,14,1423573
97300,14,1425044
97400,15,1426521
97500,15,1427991
97600,14,1429457
97700,15,1430971
97800,15,1432448
97900,15,1433939
98000,14,1435400
98100,15,1436856
98200,14,1438319
98300,15,1439786
98400,14,1441250
98500,14,1442701
98600,15,1444152
98700,14,1445602
98800,15,1447059
98900,14,1448514
99000,15,1449965
99100,15,1451417
99200,14,1452883
99300,15,1454346
99400,14,1455796
99500,15,1457256
99600,14,1458707
99700,16,1460180
99800,16,1461643
99900,15,1463094
100000,14,1464555
100100,14,1466015
100200,15,1467479
100300,15,1468959
100400,15,1470408
100500,15,1471860
100600,16,1473309
100700,15,1474760
100800,14,1476211
100900,16,1477699
101000,14,1479159
101100,15,1480619
101200,14,1482071
101300,14,1483524
101400,14,1485020
101500,14,1486471
101600,14,1487928
101700,14,1489388
101800,14,1490853
101900,14,1492344
102000,15,1493798
102100,15,1495267
102200,15,1496774
102300,15,1498304
102400,14,1499828
102500,15,1501277
102600,15,1502732
102700,15,1504201
102800,14,1505661
102900,15,1507122
103000,14,1508582
103100,15,1510050
103200,14,1511502
103300,14,1512962
103400,15,1514428
103500,15,1515888
103600,15,1517346
103700,14,1518816
103800,14,1520275
103900,15,1521735
104000,14,1523193
104100,14,1524648
104200,15,1526113
104300,14,1527576
104400,15,1529031
104500,14,1530493
104600,15,1531955
104700,14,1533406
104800,15,1534865
104900,15,1536340
105000,14,1537796
105100,15,1539259
105200,15,1540719
105300,15,1542176
105400,15,1543643
105500,15,1545102
105600,14,1546556
105700,14,1548014
105800,15,1549480
105900,14,1550937
106000,15,1552401
106100,15,1553868
106200,15,1555331
106300,14,1556795
106400,14,1558261
106500,14,1559724
106600,14,1561176
106700,14,1562636
106800,14,1564092
106900,16,1565559
107000,15,1567028
107100,15,1568486
107200,15,1569951
107300,15,1571411
107400,15,1572874
107500,15,1574328
107600,14,1575786
107700,14,1577252
107800,15,1578714
107900,14,1580168
108000,15,1581618
108100,14,1583083
108200,14,1584547
108300,15,1586013
108400,15,1587479
108500,15,1588933
108600,14,1590399
108700,16,1591846
108800,15,1593311
108900,15,1594768
109000,14,1596226
109100,15,1597692
109200,14,1599146
109300,14,1600619
109400,14,1602079
109500,14,1603536
109600,15,1605010
109700,16,1606476
109800,15,1607935
109900,14,1609393
110000,14,1610843
110100,15,1612302
110200,15,1613765
110300,14,1615228
110400,15,1616700
110500,15,1618168
110600,14,1619641
110700,14,1621093
110800,14,1622544
110900,14,1624004
111000,14,1625463
111100,15,1626921
111200,15,1628374
111300,15,1629836
111400,14,1631294
111500,16,1632764
111600,15,1634236
111700,14,1635697
111800,14,1637163
111900,15,1638624
112000,15,1640087
112100,14,1641546
112200,15,1643003
112300,14,1644467
112400,14,1645941
112500,15,1647414
112600,14,1648889
112700,15,1650359
112800,15,1651830
112900,15,1653300
113000,14,1654765
113100,14,1656228
113200,15,1657699
113300,15,1659165
113400,15,1660637
113500,15,1662105
113600,15,1663571
113700,15,1665034
113800,15,1666500
113900,15,1667970
114000,14,1669435
114100,15,1670918
114200,14,1672429
114300,14,1673966
114400,14,1675480
114500,14,1676991
114600,15,1678487
114700,14,1679958
114800,15,1681414
114900,15,1682874
115000,15,1684333
115100,14,1685794
115200,15,1687246
115300,15,1688702
115400,15,1690167
115500,14,1691638
115600,14,1693122
115700,15,1694623
115800,15,1696091
115900,14,1697547
116000,14,1699008
116100,14,1700465
116200,16,1701936
116300,14,1703402
116400,15,1704870
116500,14,1706332
116600,14,1707799
116700,16,1709273
116800,15,1710741
116900,14,1712207
117000,14,1713670
117100,14,1715134
117200,15,1716604
117300,15,1718074
117400,14,1719557
117500,14,1721022
117600,15,1722486
117700,14,1723952
117800,15,1725424
117900,15,1726890
118000,14,1728344
118100,14,1729806
118200,15,1731275
118300,14,1732730
118400,14,1734194
118500,15,1735673
118600,14,1737146
118700,16,1738610
118800,15,1740067
118900,15,1741531
119000,14,1743003
119100,15,1744456
119200,14,1745918
119300,14,1747377
119400,15,1748837
119500,15,1750309
119600,14,1751779
119700,15,1753254
119800,14,1754722
119900,14,1756175
120000,14,1757632
120100,15,1759094
120200,15,1760559
120300,14,1762019
120400,14,1763473
120500,14,1764945
120600,14,1766411
120700,14,1767876
120800,15,1769349
120900,14,1770818
121000,14,1772280
121100,15,1773744
121200,14,1775203
121300,15,1776681
121400,14,1778147
121500,15,1779616
121600,16,1781082
121700,14,1782549
121800,14,1784025
121900,14,1785489
122000,14,1786959
122100,15,1788428
122200,15,1789902
122300,15,1791370
122400,14,1792837
122500,15,1794296
122600,14,1795758
122700,15,1797232
122800,14,1798695
122900,14,1800162
123000,14,1801618
123100,15,1803089
123200,14,1804550
123300,15,1806016
123400,15,1807481
123500,15,1808939
123600,15,1810410
123700,14,1811880
123800,15,1813339
123900,14,1814808
124000,15,1816270
124100,14,1817741
124200,15,1819208
124300,14,1820675
124400,14,1822146
124500,15,1823611
124600,14,1825073
124700,15,1826528
124800,14,1827990
124900,15,1829454
125000,15,1830914
125100,14,1832381
125200,15,1833840
125300,14,1835302
125400,15,1836770
125500,14,1838237
125600,15,1839708
125700,14,1841176
125800,15,1842643
125900,15,1844116
126000,14,1845583
126100,15,1847068
126200,14,1848607
126300,15,1850125
126400,15,1851629
126500,15,1853120
126600,14,1854625
126700,14,1856128
126800,15,1857625
126900,14,1859120
127000,14,1860582
127100,14,1862047
127200,16,1863536
127300,14,1865025
127400,15,1866543
127500,15,1868055
127600,15,1869534
127700,15,1871049
127800,15,1872561
127900,15,1874094
128000,14,1875567
128100,15,1877049
128200,15,1878576
128300,15,1880088
128400,14,1881594
128500,15,1883114
128600,15,1884589
128700,14,1886083
128800,14,1887581
128900,15,1889074
129000,15,1890545
129100,15,1892027
129200,14,1893532
129300,14,1895019
129400,15,1896528
129500,15,1898054
129600,15,1899552
129700,14,1901075
129800,15,1902569
129900,15,1904070
130000,14,1905549
130100,16,1907055
130200,16,1908576
