N,T,Total_T
1020900,70,92876213
1021000,64,92886281
1021100,87,92895821
1021200,86,92904388
1021300,154,92913237
1021400,104,92922891
1021500,74,92932488
1021600,94,92941333
1021700,73,92950186
1021800,207,92960521
1021900,183,92970251
1022000,98,92980551
1022100,63,92989340
1022200,89,92999337
1022300,61,93007421
1022400,120,93016660
1022500,55,93025930
1022600,85,93035554
1022700,101,93044840
1022800,251,93055105
1022900,62,93065066
1023000,91,93073956
1023100,156,93083489
1023200,155,93092869
1023300,159,93102472
1023400,62,93111807
1023500,84,93121584
1023600,102,93131068
1023700,81,93140488
1023800,91,93151063
1023900,115,93160526
1024000,174,93170217
1024100,80,93179743
1024200,81,93189312
1024300,139,93198423
1024400,69,93207076
1024500,118,93216059
1024600,57,93225162
1024700,82,93234141
1024800,81,93243266
1024900,151,93252391
1025000,73,93260593
1025100,211,93271572
1025200,93,93279987
1025300,178,93289852
1025400,99,93299546
1025500,82,93310550
1025600,103,93320681
1025700,66,93329616
1025800,82,93339127
1025900,80,93348109
1026000,86,93357670
1026100,55,93368237
1026200,74,93378214
1026300,82,93387200
1026400,81,93395903
1026500,130,93405735
1026600,87,93415745
1026700,80,93425276
1026800,202,93435998
1026900,77,93445471
1027000,140,93454545
1027100,80,93464295
1027200,111,93474274
1027300,77,93482831
1027400,78,93491747
1027500,62,93500150
1027600,99,93510592
1027700,62,93519395
1027800,70,93528174
1027900,72,93537859
1028000,111,93547866
1028100,89,93557508
1028200,101,93567801
1028300,57,93577099
1028400,96,93588208
1028500,65,93599474
1028600,103,93608609
1028700,70,93618466
1028800,112,93628611
1028900,68,93637195
1029000,70,93647471
1029100,79,93657114
1029200,91,93667003
1029300,61,93675984
1029400,70,93684737
1029500,80,93694050
1029600,98,93703041
1029700,58,93712222
1029800,78,93721324
1029900,70,93731601
1030000,112,93741002
1030100,64,93750625
1030200,88,93760970
1030300,70,93771750
1030400,129,93781252
1030500,68,93789895
1030600,74,93799826
1030700,69,93809257
1030800,81,93820787
1030900,65,93830223
1031000,81,93839405
1031100,113,93848154
1031200,101,93857957
1031300,78,93866371
1031400,74,93874919
1031500,74,93884004
1031600,96,93893919
1031700,77,93904027
1031800,132,93913539
1031900,74,93923330
1032000,129,93933153
1032100,72,93942921
1032200,80,93953519
1032300,85,93963459
1032400,91,93972513
1032500,121,93982568
1032600,86,93993808
1032700,91,94003004
1032800,108,94011516
1032900,82,94019760
1033000,67,94028696
1033100,131,94037329
1033200,130,94047963
1033300,87,94056192
1033400,89,94064937
1033500,79,94073532
1033600,120,94083379
1033700,134,94092373
1033800,67,94103041
1033900,75,94111918
1034000,69,94121299
1034100,62,94130185
1034200,81,94139838
1034300,88,94150051
1034400,187,94160059
1034500,204,94169869
1034600,84,94180078
1034700,70,94189780
1034800,91,94199088
1034900,57,94207933
1035000,95,94216690
1035100,134,94225715
1035200,113,94235179
1035300,74,94244985
1035400,83,94255676
1035500,79,94265033
1035600,91,94274352
1035700,60,94283540
1035800,76,94293308
1035900,64,94304058
1036000,179,94313281
1036100,136,94324953
1036200,80,94334470
1036300,93,94344990
1036400,98,94356204
1036500,56,94371352
1036600,83,94379830
1036700,76,94389387
1036800,132,94399243
1036900,65,94407931
1037000,74,94417186
1037100,82,94426563
1037200,82,94435696
1037300,71,94446872
1037400,101,94456422
1037500,79,94465355
1037600,92,94477760
1037700,84,94486239
1037800,140,94495610
1037900,61,94505524
1038000,99,94515706
1038100,61,94525202
1038200,111,94538384
1038300,101,94548763
1038400,121,94560036
1038500,65,94569122
1038600,84,94578230
1038700,74,94587291
1038800,81,94596688
1038900,77,94606328
1039000,225,94616243
1039100,118,94626446
1039200,100,94636144
1039300,152,94647262
1039400,101,94659605
1039500,86,94668794
1039600,165,94678165
1039700,67,94686611
1039800,66,94695857
1039900,83,94706167
1040000,127,94715754
1040100,78,94725749
1040200,75,94736713
1040300,145,94747198
1040400,91,94757892
1040500,98,94767047
1040600,101,94777458
1040700,74,94789904
1040800,103,94801052
1040900,82,94812919
1041000,68,94825758
1041100,67,94836664
1041200,89,94847169
1041300,70,94856762
1041400,116,94870416
1041500,82,94883534
1041600,109,94898008
1041700,74,94908294
1041800,91,94918303
1041900,64,94927692
1042000,87,94937350
1042100,135,94945670
1042200,83,94955964
1042300,122,94965371
1042400,415,94978483
1042500,71,94990373
1042600,94,94999830
1042700,74,95008632
1042800,88,95017806
1042900,68,95026869
1043000,90,95036445
1043100,79,95046231
1043200,131,95055015
1043300,68,95064575
1043400,71,95074195
1043500,98,95084098
1043600,80,95093645
1043700,70,95103028
1043800,72,95112498
1043900,103,95121955
1044000,102,95133024
1044100,237,95143588
1044200,74,95152876
1044300,64,95162803
1044400,119,95173069
1044500,56,95184337
1044600,88,95194075
1044700,195,95204306
1044800,109,95214076
1044900,160,95223830
1045000,90,95233207
1045100,72,95243394
1045200,75,95254233
1045300,78,95265523
1045400,90,95274869
1045500,148,95289548
1045600,111,95299266
1045700,88,95310214
1045800,73,95320748
1045900,122,95332619
1046000,111,95343252
1046100,78,95352793
1046200,139,95362501
1046300,85,95374879
1046400,135,95387110
1046500,86,95396361
1046600,68,95406561
1046700,71,95416531
1046800,171,95426151
1046900,134,95435659
1047000,88,95444701
1047100,88,95454582
1047200,106,95463939
1047300,73,95474328
1047400,85,95483486
1047500,67,95494197
1047600,108,95505214
1047700,69,95514808
1047800,93,95524209
1047900,68,95533327
1048000,123,95543919
1048100,80,95554693
1048200,224,95563734
1048300,71,95576023
1048400,102,95587519
1048500,93,95598842
1048600,72,95610270
1048700,77,95621671
1048800,86,95630945
1048900,60,95638620
1049000,44,95646371
1049100,81,95654674
1049200,79,95662751
1049300,101,95670212
1049400,84,95677409
1049500,56,95685754
1049600,117,95694613
1049700,119,95702686
1049800,53,95710030
1049900,130,95717532
1050000,59,95725400
1050100,62,95732799
1050200,49,95740981
1050300,58,95748614
1050400,77,95757034
1050500,45,95764718
1050600,88,95774265
1050700,73,95782929
1050800,74,95790376
1050900,66,95797201
1051000,72,95804518
1051100,77,95811984
1051200,88,95820665
1051300,46,95828826
1051400,56,95836381
1051500,51,95844498
1051600,78,95853496
1051700,62,95862528
1051800,82,95870317
1051900,67,95877611
1052000,86,95885409
1052100,57,95893169
1052200,81,95901971
1052300,58,95909961
1052400,96,95918598
1052500,53,95926740
1052600,82,95934411
1052700,83,95944505
1052800,89,95953339
1052900,69,95961485
1053000,112,95969913
1053100,173,95977968
1053200,84,95987021
1053300,59,95994570
1053400,69,96002672
1053500,49,96010612
1053600,75,96018498
1053700,77,96026972
1053800,49,96035440
1053900,109,96042893
1054000,72,96050706
1054100,101,96058405
1054200,83,96065716
1054300,67,96074775
1054400,100,96083667
1054500,58,96092315
1054600,74,96100178
1054700,85,96108483
1054800,81,96117471
1054900,65,96125236
1055000,150,96133456
1055100,77,96142478
1055200,87,96150338
1055300,71,96158759
1055400,68,96166919
1055500,56,96174808
1055600,95,96182887
1055700,52,96191969
1055800,141,96200803
1055900,50,96210422
1056000,119,96219238
1056100,125,96227644
1056200,283,96237376
1056300,185,96247075
1056400,71,96255065
1056500,78,96263811
1056600,116,96272120
1056700,98,96281119
1056800,99,96291386
1056900,73,96300317
1057000,82,96307685
1057100,54,96316287
1057200,76,96324079
1057300,67,96332649
1057400,97,96341370
1057500,60,96350004
1057600,102,96359299
1057700,77,96368119
1057800,65,96377600
1057900,58,96385364
1058000,68,96393515
1058100,57,96401029
1058200,60,96408898
1058300,78,96417300
1058400,70,96426051
1058500,70,96434301
1058600,60,96442530
1058700,186,96450261
1058800,150,96458947
1058900,56,96468127
1059000,69,96477947
1059100,86,96485900
1059200,105,96495087
1059300,58,96502973
1059400,78,96511368
1059500,62,96518995
1059600,60,96527886
1059700,53,96535200
1059800,65,96543351
1059900,59,96551307
1060000,100,96559570
1060100,69,96567536
1060200,51,96576020
1060300,71,96584667
1060400,82,96593855
1060500,75,96602641
1060600,110,96611169
1060700,80,96619636
1060800,101,96629918
1060900,59,96640620
1061000,76,96648983
1061100,75,96657650
1061200,147,96666675
1061300,61,96675362
1061400,58,96684073
1061500,68,96691809
1061600,89,96699676
1061700,151,96708274
1061800,63,96718053
1061900,78,96729871
1062000,87,96738378
1062100,62,96747157
1062200,131,96754905
1062300,70,96764307
1062400,113,96773515
1062500,68,96781543
1062600,62,96791506
1062700,63,96801003
1062800,72,96814359
1062900,56,96822013
1063000,84,96830870
1063100,80,96839833
1063200,88,96851895
1063300,64,96860168
1063400,68,96868523
1063500,74,96877260
1063600,96,96886035
1063700,61,96894152
1063800,147,96902664
1063900,82,96910760
1064000,102,96920427
1064100,67,96929343
1064200,67,96938033
1064300,56,96945962
1064400,92,96955266
1064500,64,96964865
1064600,72,96973654
1064700,133,96982957
1064800,90,96991611
1064900,57,97001236
1065000,71,97011120
1065100,57,97019557
1065200,132,97027595
1065300,72,97036064
1065400,96,97044271
1065500,76,97052992
1065600,96,97060915
1065700,58,97068354
1065800,58,97076926
1065900,50,97084060
1066000,68,97092203
1066100,50,97100094
1066200,70,97107474
1066300,49,97115058
1066400,93,97123183
1066500,71,97133153
1066600,61,97140588
1066700,66,97147866
1066800,64,97155015
1066900,60,97163499
1067000,133,97171805
1067100,121,97181063
1067200,91,97190172
1067300,64,97198316
1067400,86,97206165
1067500,72,97214134
1067600,82,97222342
1067700,60,97230341
1067800,57,97238428
1067900,183,97246506
1068000,102,97255410
1068100,76,97264560
1068200,142,97272381
1068300,81,97281229
1068400,103,97289303
1068500,116,97297058
1068600,71,97306030
1068700,94,97314704
1068800,116,97323144
1068900,75,97331932
1069000,74,97341277
1069100,82,97351261
1069200,72,97359637
1069300,74,97367384
1069400,83,97375448
1069500,76,97383840
1069600,87,97392635
1069700,63,97400845
1069800,68,97409579
1069900,88,97417560
1070000,94,97426313
1070100,152,97435117
1070200,81,97445193
1070300,54,97453308
1070400,96,97465183
1070500,58,97473107
1070600,82,97481639
1070700,98,97489259
1070800,162,97497847
1070900,60,97506873
1071000,72,97515983
1071100,104,97525089
1071200,95,97534456
1071300,51,97542607
1071400,85,97550539
1071500,58,97558655
1071600,92,97566605
1071700,60,97576829
1071800,72,97585395
1071900,73,97594733
1072000,103,97603645
1072100,57,97612551
1072200,81,97622599
1072300,52,97631767
1072400,91,97640897
1072500,64,97649192
1072600,92,97658086
1072700,66,97667385
1072800,84,97675481
1072900,61,97684033
1073000,83,97692967
1073100,60,97701878
1073200,85,97711269
1073300,78,97719423
1073400,87,97727744
1073500,59,97735768
1073600,87,97744212
1073700,79,97752826
1073800,57,97761012
1073900,154,97769005
1074000,62,97778146
1074100,53,97786853
1074200,86,97796328
1074300,87,97804542
1074400,72,97812499
1074500,57,97821026
1074600,60,97830144
1074700,49,97840222
1074800,77,97848594
1074900,114,97857214
1075000,66,97865716
1075100,57,97873658
1075200,154,97882867
1075300,126,97891502
1075400,66,97900273
1075500,60,97908858
1075600,63,97916917
1075700,78,97925912
1075800,124,97933935
1075900,67,97941789
1076000,85,97950671
1076100,67,97959965
1076200,147,97968979
1076300,79,97977628
1076400,72,97986841
1076500,60,97995408
1076600,138,98003235
1076700,80,98011528
1076800,88,98021215
1076900,52,98029526
1077000,77,98038653
1077100,124,98049006
1077200,67,98057460
1077300,64,98069487
1077400,106,98077530
1077500,77,98085344
1077600,81,98093363
1077700,57,98103554
1077800,58,98112295
1077900,80,98120376
1078000,76,98127571
1078100,54,98135202
1078200,101,98144359
1078300,67,98153713
1078400,100,98162008
1078500,121,98169920
1078600,61,98178812
1078700,57,98187856
1078800,164,98196199
1078900,73,98204702
1079000,83,98212803
1079100,77,98221883
1079200,96,98230456
1079300,78,98240748
1079400,82,98249595
1079500,64,98258527
1079600,87,98267433
1079700,70,98275506
1079800,174,98283804
1079900,81,98292537
1080000,98,98300887
1080100,120,98310238
1080200,87,98319351
1080300,147,98328153
1080400,85,98337595
1080500,64,98346570
1080600,66,98355771
1080700,92,98364381
1080800,109,98373088
1080900,64,98381336
1081000,61,98390296
1081100,78,98399268
1081200,173,98408269
1081300,63,98416881
1081400,78,98426056
1081500,73,98435351
1081600,182,98444287
1081700,46,98453202
1081800,69,98461663
1081900,67,98469875
1082000,66,98477414
1082100,54,98485440
1082200,164,98494477
1082300,99,98503392
1082400,80,98513068
1082500,45,98521156
1082600,59,98528795
1082700,282,98537355
1082800,101,98545080
1082900,123,98555693
1083000,273,98564164
1083100,74,98572915
1083200,99,98580401
1083300,57,98588901
1083400,63,98597682
1083500,198,98606997
1083600,76,98614707
1083700,49,98623798
1083800,59,98631824
1083900,94,98639602
1084000,94,98647906
1084100,67,98655457
1084200,61,98663227
1084300,171,98671298
1084400,105,98679679
1084500,131,98688749
1084600,69,98696946
1084700,62,98705721
1084800,103,98713977
1084900,54,98722217
1085000,152,98731402
1085100,53,98740012
1085200,63,98749339
1085300,66,98757659
1085400,87,98766819
1085500,85,98776288
1085600,93,98785318
1085700,66,98795269
1085800,107,98802589
1085900,61,98810615
1086000,91,98818816
1086100,81,98827109
1086200,100,98835259
1086300,56,98843846
1086400,103,98852045
1086500,63,98860122
1086600,80,98868427
1086700,53,98876973
1086800,74,98884992
1086900,73,98893607
1087000,86,98902811
1087100,56,98911228
1087200,89,98919988
1087300,67,98929358
1087400,64,98937818
1087500,80,98947779
1087600,101,98956347
1087700,121,98964479
1087800,65,98972164
1087900,116,98980201
1088000,120,98989270
1088100,134,98998642
1088200,62,99006502
1088300,64,99015168
1088400,76,99023515
1088500,87,99031861
1088600,84,99040687
1088700,110,99049585
1088800,94,99057950
1088900,66,99066070
1089000,89,99074748
1089100,64,99084279
1089200,71,99093368
1089300,54,99102352
1089400,78,99111105
1089500,114,99119806
1089600,94,99129283
1089700,124,99137496
1089800,78,99146603
1089900,58,99154508
1090000,79,99162929
1090100,117,99171407
1090200,105,99178653
1090300,130,99186522
1090400,99,99194127
1090500,51,99202663
1090600,56,99210954
1090700,113,99219422
1090800,94,99227876
1090900,103,99237323
1091000,75,99245881
1091100,67,99254909
1091200,79,99262707
1091300,52,99271398
1091400,88,99280508
1091500,78,99289099
1091600,84,99297380
1091700,59,99306741
1091800,231,99316047
1091900,54,99324005
1092000,90,99331446
1092100,88,99339660
1092200,72,99347915
1092300,64,99355467
1092400,77,99365344
1092500,138,99373494
1092600,104,99383013
1092700,87,99393976
1092800,105,99402841
1092900,75,99411588
1093000,81,99421081
1093100,66,99428822
1093200,83,99437782
1093300,56,99447138
1093400,86,99456035
1093500,104,99464204
1093600,107,99473676
1093700,73,99483873
1093800,64,99492568
1093900,81,99502980
1094000,95,99511321
1094100,54,99519724
1094200,93,99528423
1094300,107,99537849
1094400,115,99545900
1094500,60,99554582
1094600,131,99563056
1094700,51,99571939
1094800,72,99582554
1094900,67,99590831
1095000,81,99599902
1095100,58,99608232
1095200,91,99617633
1095300,61,99626100
1095400,69,99634548
1095500,93,99642522
1095600,101,99651102
1095700,99,99660916
1095800,95,99669402
1095900,62,99677983
1096000,84,99686533
1096100,60,99698735
1096200,75,99708074
1096300,68,99717238
1096400,75,99725709
1096500,63,99733639
1096600,78,99743080
1096700,117,99753835
1096800,89,99762330
1096900,79,99770979
1097000,74,99779430
1097100,194,99788131
1097200,190,99797269
1097300,63,99807514
1097400,64,99815891
1097500,56,99824988
1097600,123,99833270
1097700,69,99843662
1097800,74,99853141
1097900,86,99862964
1098000,71,99872160
1098100,109,99879918
1098200,61,99888342
1098300,79,99898253
1098400,71,99906176
1098500,78,99915492
1098600,78,99923412
1098700,77,99931958
1098800,82,99940801
1098900,106,99949903
1099000,82,99957772
1099100,60,99966302
1099200,103,99975181
1099300,72,99984381
1099400,89,99992573
1099500,79,100001041
1099600,77,100009432
1099700,86,100017867
1099800,89,100027621
1099900,64,100036177
1100000,105,100044526
1100100,171,100053296
1100200,123,100063327
1100300,76,100071124
1100400,78,100078824
1100500,54,100087100
1100600,115,100096237
1100700,57,100104659
1100800,139,100113722
1100900,76,100122398
1101000,88,100130505
1101100,69,100140048
1101200,83,100149368
1101300,58,100159466
1101400,81,100169400
1101500,126,100177854
1101600,84,100187717
1101700,75,100195997
1101800,79,100204599
1101900,80,100216571
1102000,75,100227165
1102100,49,100238386
1102200,81,100246027
1102300,61,100254259
1102400,108,100265983
1102500,66,100276872
1102600,89,100285654
1102700,143,100295532
1102800,97,100305827
1102900,66,100315338
1103000,162,100323939
1103100,101,100332414
1103200,75,100340406
1103300,219,100349115
1103400,77,100358700
1103500,69,100367331
1103600,97,100376559
1103700,56,100386072
1103800,94,100395171
1103900,86,100403922
1104000,105,100414307
1104100,65,100423202
1104200,77,100431902
1104300,140,100440488
1104400,65,100449854
1104500,126,100458460
1104600,68,100466921
1104700,63,100475481
1104800,149,100484354
1104900,89,100493781
1105000,65,100504450
1105100,107,100513329
1105200,107,100521736
1105300,152,100530673
1105400,99,100540375
1105500,128,100549929
1105600,165,100558879
1105700,85,100568018
1105800,88,100577744
1105900,86,100586745
1106000,97,100597196
1106100,84,100607128
1106200,88,100617005
1106300,101,100625506
1106400,104,100635182
1106500,86,100644080
1106600,55,100652414
1106700,69,100665112
1106800,103,100673714
1106900,135,100682591
1107000,61,100693716
1107100,78,100703530
1107200,126,100713161
1107300,69,100720521
1107400,67,100728334
1107500,64,100737034
1107600,65,100747032
1107700,83,100756219
1107800,79,100764622
1107900,146,100773773
1108000,85,100782616
1108100,81,100792028
1108200,84,100801608
1108300,66,100809583
1108400,95,100817823
1108500,75,100827123
1108600,95,100836091
1108700,181,100844190
1108800,91,100853447
1108900,132,100861936
1109000,87,100871454
1109100,131,100879910
1109200,76,100888980
1109300,67,100898045
1109400,67,100906198
1109500,299,100919094
1109600,83,100929175
1109700,126,100937996
1109800,138,100947254
1109900,159,100956266
1110000,123,100965986
1110100,67,100976369
1110200,93,100985711
1110300,88,100995013
1110400,105,101003109
1110500,138,101011187
1110600,71,101020094
1110700,75,101028146
1110800,74,101037554
1110900,218,101046016
1111000,86,101055293
1111100,139,101065474
1111200,83,101074448
1111300,69,101083224
1111400,75,101092011
1111500,138,101101023
1111600,77,101110208
1111700,57,101118690
1111800,157,101128054
1111900,66,101138173
1112000,118,101148311
1112100,139,101158335
1112200,60,101167705
1112300,74,101176273
1112400,75,101185048
1112500,56,101192873
1112600,55,101201936
1112700,96,101210515
1112800,72,101220379
1112900,147,101229828
1113000,107,101239289
1113100,74,101249799
1113200,135,101259471
1113300,63,101267929
1113400,68,101277253
1113500,71,101286484
1113600,137,101297955
1113700,67,101308956
1113800,96,101317916
1113900,75,101328830
1114000,79,101338190
1114100,74,101347549
1114200,125,101356616
1114300,86,101365575
1114400,88,101373813
1114500,71,101382276
1114600,71,101390347
1114700,57,101398252
1114800,82,101407144
1114900,62,101418043
1115000,86,101425772
1115100,97,101434427
1115200,99,101442383
1115300,73,101450506
1115400,75,101458402
1115500,57,101465105
1115600,83,101474748
1115700,314,101485712
1115800,64,101494870
1115900,111,101502858
1116000,105,101510559
1116100,68,101519427
1116200,158,101528459
1116300,46,101536698
1116400,128,101544732
1116500,48,101553378
1116600,68,101561992
1116700,64,101573357
1116800,94,101580732
1116900,111,101588260
1117000,61,101596821
1117100,64,101604744
1117200,86,101614082
1117300,50,101623148
1117400,143,101631518
1117500,78,101640590
1117600,81,101648809
1117700,79,101657753
1117800,77,101665335
1117900,53,101674160
1118000,93,101682718
1118100,111,101690975
1118200,111,101699645
1118300,107,101708354
1118400,80,101716411
1118500,62,101724769
1118600,72,101732900
1118700,152,101740578
1118800,82,101748815
1118900,74,101756629
1119000,74,101764863
1119100,74,101772540
1119200,100,101781131
1119300,78,101790575
1119400,51,101798962
1119500,69,101806641
1119600,94,101814025
1119700,127,101823733
1119800,66,101833010
1119900,52,101840666
1120000,126,101849231
1120100,53,101856866
1120200,61,101867117
1120300,75,101877479
1120400,80,101886005
1120500,66,101894406
1120600,80,101903096
1120700,63,101911644
1120800,97,101921864
1120900,72,101930487
1121000,81,101938990
1121100,69,101947214
1121200,156,101956218
1121300,72,101965834
1121400,66,101974212
1121500,57,101981720
1121600,85,101990085
1121700,54,101997963
1121800,78,102007612
1121900,61,102017961
1122000,75,102025492
1122100,66,102034740
1122200,76,102043931
1122300,117,102053762
1122400,79,102063310
1122500,54,102072898
1122600,85,102082432
1122700,86,102091840
1122800,97,102099608
1122900,49,102108466
1123000,90,102116446
1123100,88,102125219
1123200,111,102133448
1123300,53,102142448
1123400,67,102150556
1123500,75,102158808
1123600,70,102167574
1123700,60,102176273
1123800,67,102184189
1123900,219,102192997
1124000,73,102201008
1124100,81,102209088
1124200,300,102217548
1124300,76,102227001
1124400,121,102237519
1124500,64,102245704
1124600,114,102253610
1124700,57,102261833
1124800,99,102269710
1124900,48,102277934
1125000,132,102286047
1125100,71,102294192
1125200,81,102303014
1125300,125,102311081
1125400,96,102320092
1125500,72,102328444
1125600,94,102336981
1125700,69,102345642
1125800,55,102354039
1125900,58,102362792
1126000,87,102371742
1126100,67,102381219
1126200,66,102391046
1126300,182,102399595
1126400,153,102409727
1126500,124,102418259
1126600,57,102427142
1126700,52,102435821
1126800,63,102444607
1126900,227,102454311
1127000,64,102462971
1127100,115,102470953
1127200,83,102479505
1127300,66,102487261
1127400,65,102496093
1127500,52,102506546
1127600,205,102515682
1127700,118,102523943
1127800,88,102531389
1127900,65,102539735
1128000,79,102548885
1128100,103,102558273
1128200,70,102566797
1128300,56,102575267
1128400,92,102583567
1128500,106,102592856
1128600,83,102601287
1128700,123,102609686
1128800,75,102617916
1128900,124,102626444
1129000,85,102635811
1129100,63,102644930
1129200,96,102652802
1129300,67,102661285
1129400,85,102669809
1129500,68,102679779
1129600,149,102688071
1129700,132,102696372
1129800,75,102705986
1129900,66,102714269
1130000,56,102723622
1130100,66,102732210
1130200,87,102740638
1130300,72,102749751
1130400,80,102759557
1130500,72,102769407
1130600,84,102779955
1130700,72,102789022
1130800,81,102799070
1130900,58,102809037
1131000,100,102818416
1131100,111,102827853
1131200,102,102838195
1131300,154,102846498
1131400,80,102854528
1131500,75,102863122
1131600,79,102871427
1131700,129,102879644
1131800,82,102889246
1131900,119,102897593
1132000,112,102906779
1132100,72,102917545
1132200,115,102929984
1132300,171,102939353
1132400,150,102947246
1132500,127,102956676
1132600,74,102965767
1132700,93,102973241
1132800,123,102982071
1132900,51,102991588
1133000,140,102999660
1133100,57,103007742
1133200,78,103015773
1133300,166,103023709
1133400,72,103032437
1133500,84,103040825
1133600,97,103050587
1133700,67,103059397
1133800,72,103067681
1133900,73,103076727
1134000,78,103085632
1134100,76,103095227
1134200,90,103103562
1134300,74,103112131
1134400,99,103121462
1134500,73,103131380
1134600,82,103141441
1134700,75,103152327
1134800,92,103161836
1134900,109,103170567
1135000,74,103179021
1135100,79,103188082
1135200,107,103196878
1135300,60,103205081
1135400,70,103213110
1135500,108,103221010
1135600,101,103229451
1135700,75,103238388
1135800,124,103245978
1135900,68,103254575
1136000,104,103263344
1136100,63,103272571
1136200,78,103282257
1136300,60,103289987
1136400,82,103298681
1136500,118,103307222
1136600,216,103316227
1136700,76,103325948
1136800,87,103336566
1136900,81,103344481
1137000,65,103352495
1137100,66,103360501
1137200,74,103369661
1137300,68,103378576
1137400,96,103386912
1137500,181,103395742
1137600,115,103404293
1137700,130,103414435
1137800,78,103422960
1137900,110,103431261
1138000,69,103439797
1138100,57,103448650
1138200,86,103458324
1138300,125,103466681
1138400,112,103476139
1138500,75,103484391
1138600,90,103493727
1138700,106,103503928
1138800,100,103514421
1138900,114,103523222
1139000,82,103532328
1139100,61,103541241
1139200,119,103549765
1139300,115,103558293
1139400,63,103566621
1139500,132,103575399
1139600,80,103584223
1139700,74,103593124
1139800,76,103601953
1139900,100,103609963
1140000,85,103619440
1140100,133,103628238
1140200,85,103637124
1140300,62,103646335
1140400,66,103654562
1140500,54,103664237
1140600,91,103673439
1140700,170,103682148
1140800,104,103691597
1140900,61,103700255
1141000,142,103708207
1141100,61,103716479
1141200,74,103724888
1141300,86,103734056
1141400,67,103742380
1141500,106,103751745
1141600,97,103760529
1141700,67,103769507
1141800,73,103779257
1141900,83,103788210
1142000,87,103796554
1142100,71,103804481
1142200,76,103813849
1142300,71,103823534
1142400,102,103831605
1142500,59,103840194
1142600,69,103849913
1142700,90,103858749
1142800,93,103868119
1142900,74,103877586
1143000,91,103886284
1143100,76,103895227
1143200,129,103903955
1143300,69,103913251
1143400,118,103921712
1143500,72,103931055
1143600,68,103939653
1143700,73,103950671
1143800,106,103961184
1143900,86,103970345
1144000,103,103978972
1144100,163,103988080
1144200,66,103997171
1144300,80,104006382
1144400,56,104016114
1144500,84,104024574
1144600,74,104034290
1144700,111,104043296
1144800,118,104053556
1144900,85,104064476
1145000,84,104072947
1145100,85,104082225
1145200,156,104091831
1145300,131,104100504
1145400,201,104110225
1145500,148,104120678
1145600,126,104131873
1145700,65,104141476
1145800,91,104152084
1145900,59,104162030
1146000,75,104170977
1146100,77,104179920
1146200,81,104190160
1146300,80,104199179
1146400,169,104210766
1146500,81,104220187
1146600,61,104230421
1146700,61,104240261
1146800,113,104252059
1146900,45,104263241
1147000,109,104273304
1147100,80,104283580
1147200,105,104292915
1147300,77,104302180
1147400,88,104312851
1147500,61,104321090
1147600,93,104328552
1147700,57,104337351
1147800,59,104345747
1147900,160,104354956
1148000,109,104364445
1148100,75,104372655
1148200,59,104381009
1148300,58,104389591
1148400,105,104397971
1148500,77,104405529
1148600,64,104413838
1148700,64,104422412
1148800,112,104431244
1148900,57,104440278
1149000,75,104449057
1149100,110,104457630
1149200,148,104466106
1149300,52,104474838
1149400,79,104483886
1149500,110,104493175
1149600,74,104503420
1149700,142,104511773
1149800,167,104520673
1149900,81,104529435
1150000,93,104538892
1150100,60,104547218
1150200,136,104555317
1150300,64,104564036
1150400,104,104572660
1150500,60,104580735
1150600,81,104588864
1150700,57,104597993
1150800,79,104606174
1150900,136,104614962
1151000,101,104624164
1151100,76,104635259
1151200,115,104644598
1151300,73,104654669
1151400,74,104663568
1151500,80,104673192
1151600,84,104681918
1151700,54,104690170
1151800,87,104700169
1151900,62,104708153
1152000,134,104717296
1152100,52,104725912
1152200,79,104735041
1152300,54,104743694
1152400,63,104752486
1152500,66,104763376
1152600,75,104774738
1152700,66,104790346
1152800,76,104800076
1152900,84,104809196
1153000,78,104820488
1153100,154,104829396
1153200,81,104839756
1153300,75,104849791
1153400,91,104859389
1153500,76,104872936
1153600,82,104882100
1153700,60,104893613
1153800,617,104906131
1153900,64,104918270
1154000,95,104927009
1154100,81,104938742
1154200,67,104947631
1154300,191,104956038
1154400,94,104964615
1154500,64,104973140
1154600,79,104982350
1154700,64,104993124
1154800,110,105005592
1154900,58,105014183
1155000,98,105023852
1155100,230,105033764
1155200,99,105042488
1155300,50,105051811
1155400,83,105060783
1155500,186,105068972
1155600,87,105078369
1155700,63,105085649
1155800,154,105093225
1155900,82,105101558
1156000,79,105109781
1156100,78,105119104
1156200,63,105127003
1156300,94,105135663
1156400,83,105145046
1156500,74,105153346
1156600,108,105161785
1156700,172,105171045
1156800,98,105179100
1156900,68,105188032
1157000,154,105196825
1157100,107,105206737
1157200,102,105216295
1157300,130,105225232
1157400,52,105234362
1157500,137,105243288
1157600,100,105251789
1157700,140,105260471
1157800,135,105269824
1157900,76,105280449
1158000,81,105288458
1158100,56,105297420
1158200,92,105307811
1158300,66,105316628
1158400,114,105325755
1158500,58,105334098
1158600,63,105343871
1158700,285,105353842
1158800,122,105362098
1158900,60,105370751
1159000,87,105380079
1159100,94,105389242
1159200,103,105399255
1159300,167,105409557
1159400,64,105417947
1159500,123,105426484
1159600,82,105435053
1159700,71,105445056
1159800,78,105452632
1159900,183,105461913
1160000,101,105470761
1160100,66,105479796
1160200,80,105489110
1160300,56,105498092
1160400,70,105505996
1160500,66,105514773
1160600,68,105523974
1160700,112,105533267
